Registration Year,Insurance,Seats,Kms Driven,Ownership,Engine Displacement,Transmission,Drive Type,Mileage,Engine Type,Max_Power_clean,Max_Power_RPM,Max_Torque_Nm,Max_Torque_RPM,Valves Per Cylinder,Fuel Supply System,Turbo Charger,Transmission Type,Gearbox,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Front Brake Type,Rear Brake Type,Ground Clearance Unladen,Wheel Base,Gross Weight,Price,Diesel Mileage ARAI,Diesel Fuel Tank Capacity,Top Speed,Volume
2016.0,Unknown,5.0,160000,2,1248,Manual,FWD,25.2,Standard Brand Engine,74.0,4000.0,190.0,2000.0,4.0,CRDi,Yes,Manual,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,163.0,2450.0,1405.0,260000.0,25.2,42.0,155,10193472000.0
2014.0,Unknown,5.0,90000,2,2993,Automatic,RWD,16.5,Standard,258.0,4000.0,560.0,1500.0,4.0,CRDi,Yes,Automatic,8.0,BS IV,Standard/Other,Standard/Other,Power,Power Adjustable,Solid Disc,Solid Disc,152.0,3210.0,Unknown,390000.0,16.46,80.0,250,16556244138.0
2012.0,Third Party,5.0,99303,1,1461,Manual,FWD,20.45,Standard,83.8,3750.0,200.0,1900.0,4.0,CRDi,Yes,Manual,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,205.0,2673.0,1758.0,670000.0,20.45,50.0,Unknown,13325971350.0
2018.0,Zero Dep,8.0,84000,1,2755,Automatic,RWD,15.37,V-Type,171.5,3400.0,360.0,3400.0,4.0,Direct Injection,Yes,Automatic,6.0,BS IV,Double Wishbone,Standard/Other,Power,Tilt and Telescopic,Solid Disc,Drum,165.0,2750.0,2480.0,590000.0,11.36,55.0,Unknown,15553764750.0
2014.0,Comprehensive,7.0,96000,1,2982,Automatic,FWD,12.55,Standard,168.5,3600.0,360.0,3200.0,4.0,CRDi,Yes,Automatic,5.0,BS IV,Double Wishbone,Standard/Other,Power,Tilt Only,Ventilated Disc,Drum,220.0,2750.0,2510.0,647000.0,12.55,80.0,176,16015820000.0
2016.0,Third Party,5.0,55000,1,1582,Automatic,FWD,17.01,V-Type,126.2,4000.0,259.9,2750.0,4.0,CRDi,Yes,Automatic,6.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,190.0,2590.0,Unknown,350000.0,17.01,55.0,190,12388978000.0
2025.0,Unknown,5.0,23000,1,1497,Automatic,FWD,24.08,Turbocharged,113.31,3750.0,260.0,2750.0,4.0,CRDi,Yes,Automatic,6.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,208.0,2498.0,Unknown,749000.0,24.08,44.0,180,11675307600.0
2021.0,Zero Dep,7.0,24923,1,2755,Automatic,4WD,8.0,Standard,201.15,3400.0,500.0,2800.0,4.0,Direct Injection,Yes,Automatic,6.0,BS VI,Double Wishbone,Standard/Other,Power,Tilt and Telescopic,Ventilated Disc,Ventilated Disc,170.0,2745.0,2735.0,878999.0,27.39,80.0,Unknown,16321820375.0
2021.0,Zero Dep,7.0,24923,1,2755,Automatic,4WD,8.0,Standard,201.15,3400.0,500.0,2800.0,4.0,Direct Injection,Yes,Automatic,6.0,BS VI,Double Wishbone,Standard/Other,Power,Tilt and Telescopic,Ventilated Disc,Ventilated Disc,170.0,2745.0,2735.0,725000.0,27.39,80.0,Unknown,16321820375.0
2020.0,Unknown,5.0,43318,1,1493,Automatic,2WD,17.8,Standard,113.42,4000.0,250.0,2750.0,4.0,CRDi,Yes,Automatic,6.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Solid Disc,207.0,2610.0,Unknown,725000.0,17.8,50.0,Unknown,12776715000.0
2021.0,Comprehensive,7.0,73000,1,1996,Automatic,4WD,13.9,Standard,167.62,3500.0,420.0,2500.0,4.0,MPFi,Yes,Automatic,10.0,BS VI,Independent,Standard/Other,Power,Tilt Only,Solid Disc,Solid Disc,185.0,2850.0,Unknown,535000.0,13.9,80.0,Unknown,16833729759.0
2014.0,Third Party,5.0,57485,1,1498,Manual,FWD,25.8,Standard,98.6,3600.0,200.0,1750.0,4.0,CRDi,Yes,Manual,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,165.0,2405.0,Unknown,3372000.0,25.8,35.0,170,10088316000.0
2020.0,Comprehensive,5.0,38168,1,1248,Manual,FWD,27.39,Standard Brand Engine,74.0,4000.0,190.0,2000.0,4.0,CRDi,Yes,Manual,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,170.0,2520.0,1430.0,950000.0,27.39,37.0,170,10526625250.0
2022.0,Comprehensive,6.0,46000,1,1493,Automatic,2WD,21.1,Standard,114.41,4000.0,250.0,2750.0,4.0,CRDi,Yes,Automatic,6.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Power,Tilt and Telescopic,Solid Disc,Solid Disc,165.0,2780.0,Unknown,894999.0,27.39,45.0,Unknown,13957776000.0
2022.0,Comprehensive,5.0,27000,1,1993,Automatic,FWD,20.37,Standard,261.49,4200.0,550.0,2200.0,4.0,Other,Yes,Automatic,9.0,BS VI,Standard/Other,Standard/Other,Power,Fixed,Solid Disc,Drum,170.0,2865.0,Unknown,994999.0,27.39,37.0,250,14090068374.0
2020.0,Unknown,7.0,47317,1,2179,Automatic,FWD,15.1,Standard,152.87,3750.0,360.0,2800.0,4.0,Direct Injection,Yes,Automatic,6.0,BS IV,MacPherson Strut,Multi-Link,Power,Tilt and Telescopic,Ventilated Disc,Solid Disc,200.0,2700.0,2510.0,300000.0,15.1,70.0,Unknown,15468185250.0
2017.0,Comprehensive,5.0,39900,1,1995,Automatic,RWD,24.08,Standard,190.0,4000.0,400.0,2500.0,4.0,CRDi,Yes,Automatic,8.0,BS IV,Standard/Other,Standard/Other,Power,Power Adjustable,Ventilated Disc,Ventilated Disc,158.0,2968.0,Unknown,595000.0,18.12,70.0,231,15100448496.0
2011.0,Unknown,5.0,93000,2,2987,Automatic,RWD,18.9,V-Type,282.0,4000.0,490.0,1600.0,4.0,CRDi,Yes,Automatic,7.0,BS IV,Standard/Other,Torsion/Twist Beam,Power,Fixed,Ventilated Disc,Solid Disc,160.0,3165.0,2580.0,1050000.0,13.5,90.0,250,14461434234.0
2019.0,Unknown,7.0,65200,1,2157,Automatic,4WD,12.05,Standard,178.49,4000.0,420.0,2600.0,4.0,CRDi,Yes,Automatic,7.0,BS IV,Double Wishbone,Standard/Other,Power,Tilt and Telescopic,Ventilated Disc,Ventilated Disc,170.0,2865.0,Unknown,1989999.0,12.05,70.0,Unknown,17538570000.0
2013.0,Unknown,5.0,120000,1,1995,Automatic,RWD,17.5,Standard,184.0,4000.0,380.0,2750.0,4.0,CRDi,Yes,Automatic,8.0,BS IV,Standard/Other,Standard/Other,Power,Tilt Only,Solid Disc,Solid Disc,157.0,2810.0,Unknown,2150000.0,18.88,60.0,235,13420230576.0
2016.0,Unknown,7.0,100000,2,2179,Manual,FWD,16.0,Standard,140.0,3750.0,330.0,2800.0,4.0,Direct Injection,Yes,Manual,6.0,BS IV,MacPherson Strut,Standard/Other,Power,Tilt and Telescopic,Solid Disc,Solid Disc,200.0,2700.0,2510.0,265000.0,16.0,70.0,185,15468185250.0
2019.0,Unknown,5.0,80000,1,1497,Manual,FWD,20.0,Standard,115.0,3750.0,300.0,2500.0,4.0,CRDi,Yes,Manual,6.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Collapsible/Fixed,Solid Disc,Solid Disc,180.0,2600.0,Unknown,100000.0,20.0,42.0,175,11836254165.0
2018.0,Zero Dep,5.0,122000,2,2143,Automatic,FWD,17.4,Standard,136.0,4400.0,300.0,3000.0,4.0,CRDi,Yes,Automatic,7.0,BS VI,MacPherson Strut,Standard/Other,Power,Tilt and Telescopic,Solid Disc,Solid Disc,160.0,2699.0,2005.0,530000.0,17.9,56.0,220,11781794320.0
2019.0,Comprehensive,5.0,66900,1,1995,Automatic,FWD,17.01,Standard,188.0,4000.0,400.0,2500.0,4.0,CRDi,Yes,Automatic,8.0,BS IV,Standard/Other,Standard/Other,Power,Power Adjustable,Solid Disc,Solid Disc,179.0,2670.0,Unknown,229999.0,20.68,61.0,222,13030471428.0
2018.0,Comprehensive,7.0,114000,2,2179,Manual,4WD,16.36,Standard,140.0,3750.0,320.0,2800.0,4.0,CRDi,Yes,Manual,6.0,BS IV,Standard/Other,Multi-Link,Power,Tilt Only,Ventilated Disc,Drum,180.0,2680.0,2610.0,949000.0,16.36,60.0,163,16179290400.0
2019.0,Comprehensive,5.0,66900,1,1995,Automatic,FWD,22.41,Standard,188.0,4000.0,400.0,2500.0,4.0,CRDi,Yes,Automatic,8.0,BS IV,Standard/Other,Standard/Other,Power,Power Adjustable,Solid Disc,Solid Disc,179.0,2670.0,Unknown,1195000.0,20.68,61.0,222,13030471428.0
2018.0,Comprehensive,7.0,114000,2,2179,Manual,4WD,16.36,Standard,140.0,3750.0,320.0,2800.0,4.0,CRDi,Yes,Manual,6.0,BS IV,Standard/Other,Multi-Link,Power,Tilt Only,Ventilated Disc,Drum,180.0,2680.0,2610.0,949000.0,16.36,60.0,163,16179290400.0
2023.0,Third Party,6.0,20000,1,1956,Automatic,FWD,14.1,Standard,167.62,3750.0,350.0,2500.0,4.0,MPFi,Yes,Automatic,6.0,BS VI 2.0,Double Wishbone,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Solid Disc,170.0,2741.0,Unknown,665000.0,14.1,50.0,175,16104553320.0
2016.0,Unknown,5.0,160000,2,1248,Manual,FWD,25.2,Standard Brand Engine,74.0,4000.0,190.0,2000.0,4.0,CRDi,Yes,Manual,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,163.0,2450.0,1405.0,260000.0,25.2,42.0,155,10193472000.0
2014.0,Unknown,5.0,90000,2,2993,Automatic,RWD,21.56,Standard,258.0,4000.0,560.0,1500.0,4.0,CRDi,Yes,Automatic,8.0,BS IV,Standard/Other,Standard/Other,Power,Power Adjustable,Solid Disc,Solid Disc,152.0,3210.0,Unknown,390000.0,16.46,80.0,250,16556244138.0
2021.0,Zero Dep,7.0,53000,1,2393,Manual,RWD,23.84,Standard,148.0,3400.0,343.0,2800.0,4.0,CRDi,Yes,Manual,5.0,BS VI,Double Wishbone,Standard/Other,Power,Tilt and Telescopic,Solid Disc,Drum,165.0,2750.0,2450.0,335000.0,12.0,55.0,Unknown,15553764750.0
2019.0,Comprehensive,5.0,57530,1,1248,Automatic,FWD,24.3,Standard Brand Engine,88.5,4000.0,200.0,1750.0,4.0,CRDi,Yes,Automatic,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,198.0,2500.0,1680.0,2050000.0,24.3,48.0,172,11727722000.0
2019.0,Comprehensive,5.0,55000,1,1493,Manual,FWD,20.8,Standard,113.43,4000.0,250.0,2750.0,4.0,CRDi,Yes,Manual,6.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Solid Disc,160.0,2610.0,Unknown,463999.0,20.8,50.0,Unknown,12776715000.0
2019.0,Comprehensive,5.0,55000,1,1493,Manual,FWD,20.8,Standard,113.43,4000.0,250.0,2750.0,4.0,CRDi,Yes,Manual,6.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Solid Disc,170.0,2610.0,Unknown,482000.0,20.8,50.0,Unknown,12776715000.0
2016.0,Unknown,5.0,160000,2,1248,Manual,FWD,25.2,Standard Brand Engine,74.0,4000.0,190.0,2000.0,4.0,CRDi,Yes,Manual,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,163.0,2450.0,1405.0,210000.0,25.2,42.0,155,10193472000.0
2014.0,Unknown,5.0,90000,2,2993,Automatic,RWD,27.39,Standard,258.0,4000.0,560.0,1500.0,4.0,CRDi,Yes,Automatic,8.0,BS IV,Standard/Other,Standard/Other,Power,Power Adjustable,Solid Disc,Solid Disc,152.0,3210.0,Unknown,819999.0,16.46,80.0,250,16556244138.0
2020.0,Unknown,5.0,28000,1,1995,Automatic,FWD,20.68,Standard,188.0,4000.0,400.0,2500.0,4.0,CRDi,Yes,Automatic,8.0,BS IV,Standard/Other,Standard/Other,Power,Power Adjustable,Solid Disc,Solid Disc,179.0,2670.0,Unknown,300000.0,20.68,61.0,222,13030471428.0
2016.0,Unknown,5.0,160000,2,1248,Manual,FWD,25.2,Standard Brand Engine,74.0,4000.0,190.0,2000.0,4.0,CRDi,Yes,Manual,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,163.0,2450.0,1405.0,360000.0,25.2,42.0,155,10193472000.0
2014.0,Unknown,5.0,90000,2,2993,Automatic,RWD,15.37,Standard,258.0,4000.0,560.0,1500.0,4.0,CRDi,Yes,Automatic,8.0,BS IV,Standard/Other,Standard/Other,Power,Power Adjustable,Solid Disc,Solid Disc,152.0,3210.0,Unknown,260000.0,16.46,80.0,250,16556244138.0
2023.0,Comprehensive,4.0,24000,1,2184,Manual,4WD,15.2,Standard,130.0,3750.0,300.0,2800.0,4.0,MPFi,Yes,Manual,6.0,BS VI,Double Wishbone,Multi-Link,Power,Tilt Only,Solid Disc,Drum,226.0,2450.0,Unknown,819999.0,15.2,57.0,Unknown,13631170700.0
2014.0,Comprehensive,5.0,160000,2,2179,Automatic,4WD,27.39,Standard,147.51,4000.0,420.0,1750.0,4.0,CRDi,Yes,Automatic,6.0,BS IV,Independent,Standard/Other,Power,Tilt Only,Solid Disc,Solid Disc,210.0,2660.0,Unknown,475000.0,12.39,68.0,181,17186850000.0
2014.0,Comprehensive,5.0,160000,2,2179,Automatic,4WD,27.97,Standard,147.51,4000.0,420.0,1750.0,4.0,CRDi,Yes,Automatic,6.0,BS IV,Independent,Standard/Other,Power,Tilt Only,Solid Disc,Solid Disc,210.0,2660.0,Unknown,495000.0,12.39,68.0,181,17186850000.0
2026.0,Unknown,5.0,40000,2,2143,Automatic,AWD,21.56,Standard,136.0,4400.0,300.0,3000.0,4.0,CRDi,Yes,Automatic,7.0,BS IV,MacPherson Strut,Standard/Other,Power,Tilt and Telescopic,Solid Disc,Solid Disc,183.0,2699.0,2020.0,559000.0,17.9,50.0,205,11904592392.0
2021.0,Unknown,5.0,20587,1,1956,Automatic,FWD,14.6,Turbocharged,167.67,3750.0,350.0,2500.0,4.0,EFI,Yes,Automatic,6.0,BS VI,MacPherson Strut,Standard/Other,Power,Tilt and Telescopic,Solid Disc,Drum,160.0,2741.0,Unknown,300000.0,14.6,50.0,Unknown,14856892072.0
2022.0,Comprehensive,5.0,34000,1,1950,Automatic,RWD,21.56,In-Line,191.76,3800.0,400.0,2800.0,4.0,CRDi,Yes,Automatic,9.0,BS VI,Standard/Other,Multi-Link,Electric,Tilt and Telescopic,Ventilated Disc,Ventilated Disc,188.0,3079.0,Unknown,,16.1,80.0,240,15667413125.0
2025.0,Zero Dep,4.0,13468,1,2184,Manual,4WD,9.0,Standard,130.07,3750.0,300.0,2800.0,4.0,MPFi,Yes,Manual,6.0,BS VI 2.0,Double Wishbone,Multi-Link,Hydraulic,Tilt Only,Solid Disc,Drum,226.0,2450.0,Unknown,1465000.0,27.39,57.0,Unknown,13373978800.0
2020.0,Unknown,5.0,88000,1,1248,Automatic,FWD,24.3,Standard Brand Engine,88.5,4000.0,200.0,1750.0,4.0,CRDi,Yes,Automatic,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,198.0,2500.0,1680.0,1600000.0,24.3,48.0,172,11727722000.0
2025.0,Zero Dep,4.0,13468,1,2184,Manual,4WD,9.0,Standard,130.07,3750.0,300.0,2800.0,4.0,MPFi,Yes,Manual,6.0,BS VI 2.0,Double Wishbone,Multi-Link,Hydraulic,Tilt Only,Solid Disc,Drum,226.0,2450.0,Unknown,495000.0,27.39,57.0,Unknown,13373978800.0
2020.0,Unknown,5.0,88000,1,1248,Automatic,FWD,24.3,Standard Brand Engine,88.5,4000.0,200.0,1750.0,4.0,CRDi,Yes,Automatic,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,198.0,2500.0,1680.0,1600000.0,24.3,48.0,172,11727722000.0
2016.0,Unknown,5.0,160000,2,1248,Manual,FWD,25.2,Standard Brand Engine,74.0,4000.0,190.0,2000.0,4.0,CRDi,Yes,Manual,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,163.0,2450.0,1405.0,189000.0,25.2,42.0,155,10193472000.0
2014.0,Unknown,5.0,90000,2,2993,Automatic,RWD,16.0,Standard,258.0,4000.0,560.0,1500.0,4.0,CRDi,Yes,Automatic,8.0,BS IV,Standard/Other,Standard/Other,Power,Power Adjustable,Solid Disc,Solid Disc,152.0,3210.0,Unknown,210000.0,16.46,80.0,250,16556244138.0
2017.0,Comprehensive,5.0,27000,2,2987,Automatic,RWD,23.0,V-Type,265.0,3800.0,620.0,2400.0,4.0,CRDi,No,Automatic,7.0,BS IV,Standard/Other,Standard/Other,Power,Tilt Only,Ventilated Disc,Solid Disc,123.0,2874.0,2390.0,881000.0,13.0,80.0,250,14893898866.0
2017.0,Comprehensive,5.0,27000,2,2987,Automatic,RWD,18.6,V-Type,265.0,3800.0,620.0,2400.0,4.0,CRDi,No,Automatic,7.0,BS IV,Standard/Other,Standard/Other,Power,Tilt Only,Ventilated Disc,Solid Disc,123.0,2874.0,2390.0,2100000.0,13.0,80.0,250,14893898866.0
2022.0,Unknown,5.0,50000,1,1950,Automatic,RWD,18.9,In-Line,191.76,3800.0,400.0,2800.0,4.0,CRDi,Yes,Automatic,9.0,BS VI,Standard/Other,Multi-Link,Electric,Tilt and Telescopic,Ventilated Disc,Ventilated Disc,165.0,3079.0,Unknown,380000.0,16.1,80.0,240,15667413125.0
2024.0,Zero Dep,7.0,13000,1,1956,Automatic,FWD,8.2,Standard,168.0,3750.0,350.0,2500.0,4.0,MPFi,Yes,Automatic,9.0,BS VI 2.0,Multi-Link,Leaf Spring/Rigid Axle,Electric,Fixed,Solid Disc,Solid Disc,160.0,2782.0,Unknown,2100000.0,27.39,60.0,Unknown,15053739558.0
2017.0,Comprehensive,5.0,68419,1,1396,Manual,FWD,22.54,Standard,88.73,4000.0,219.7,2750.0,4.0,CRDi,Yes,Manual,6.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Fixed,Solid Disc,Drum,170.0,2570.0,Unknown,513999.0,22.54,45.0,180,10399534950.0
2016.0,Unknown,5.0,160000,2,1248,Manual,FWD,25.2,Standard Brand Engine,74.0,4000.0,190.0,2000.0,4.0,CRDi,Yes,Manual,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,163.0,2450.0,1405.0,490000.0,25.2,42.0,155,10193472000.0
2014.0,Unknown,5.0,90000,2,2993,Automatic,RWD,15.37,Standard,258.0,4000.0,560.0,1500.0,4.0,CRDi,Yes,Automatic,8.0,BS IV,Standard/Other,Standard/Other,Power,Power Adjustable,Solid Disc,Solid Disc,152.0,3210.0,Unknown,360000.0,16.46,80.0,250,16556244138.0
2022.0,Comprehensive,5.0,22500,1,1493,Manual,FWD,18.4,Standard,98.63,4000.0,240.0,2750.0,4.0,CRDi,Yes,Manual,6.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,165.0,2500.0,Unknown,1250000.0,18.4,45.0,Unknown,11742024100.0
2013.0,Third Party,5.0,71000,2,1364,Manual,FWD,23.59,Standard,67.04,3800.0,170.0,2400.0,2.0,CRDi,Yes,Manual,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,170.0,2550.0,Unknown,300000.0,23.59,45.0,Unknown,10916054250.0
2024.0,Comprehensive,5.0,21000,1,1493,Automatic,FWD,19.1,Standard,114.0,4000.0,250.0,2750.0,4.0,CRDi,Yes,Automatic,6.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Solid Disc,190.0,2610.0,Unknown,396000.0,19.1,50.0,Unknown,12672394500.0
2016.0,Unknown,7.0,72000,2,2198,Automatic,RWD,12.62,Standard,158.0,3200.0,385.0,2500.0,4.0,CRDi,Yes,Automatic,6.0,BS IV,Standard/Other,Standard/Other,Power,Tilt Only,Solid Disc,Solid Disc,225.0,2850.0,Unknown,5495000.0,12.62,80.0,Unknown,16715083440.0
2015.0,Third Party,7.0,132000,2,2494,Manual,RWD,20.51,V-Type,100.6,3600.0,200.0,3600.0,4.0,CRDi,Yes,Manual,5.0,BS IV,Double Wishbone,Standard/Other,Power,Tilt Only,Ventilated Disc,Drum,176.0,2750.0,2300.0,559000.0,12.99,55.0,155,14202496000.0
2014.0,Comprehensive,5.0,74000,2,1968,Automatic,AWD,15.73,Standard,174.33,4200.0,380.0,2500.0,4.0,CRDi,Yes,Automatic,7.0,BS IV,MacPherson Strut,Standard/Other,Power,Tilt and Telescopic,Ventilated Disc,Drum,170.0,2603.0,2185.0,,15.73,64.0,212,14236130520.0
2021.0,Unknown,7.0,69000,1,2925,Automatic,AWD,18.9,Standard,325.86,4200.0,700.0,3200.0,4.0,EFI,No,Automatic,9.0,BS VI,Standard/Other,Standard/Other,Electric,Fixed,Ventilated Disc,Ventilated Disc,165.0,3135.0,3250.0,495000.0,27.39,37.0,238,20475022677.0
2020.0,Third Party,5.0,21500,2,1493,Manual,FWD,20.8,Standard,113.43,4000.0,250.0,2750.0,4.0,CRDi,Yes,Manual,6.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Solid Disc,165.0,2610.0,Unknown,260000.0,20.8,50.0,Unknown,12776715000.0
2022.0,Comprehensive,5.0,22395,1,1186,Manual,FWD,25.35,Standard,73.97,4000.0,190.0,2250.0,4.0,CRDi,Yes,Manual,5.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,185.0,2450.0,Unknown,559000.0,25.35,37.0,Unknown,10201632000.0
2021.0,Third Party,5.0,89397,1,1493,Manual,FWD,18.4,Standard,98.63,4000.0,240.0,2750.0,4.0,CRDi,Yes,Manual,6.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,165.0,2500.0,Unknown,637000.0,18.4,45.0,Unknown,11742024100.0
2021.0,Third Party,5.0,89397,1,1493,Manual,FWD,18.4,Standard,98.63,4000.0,240.0,2750.0,4.0,CRDi,Yes,Manual,6.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,170.0,2500.0,Unknown,335000.0,18.4,45.0,Unknown,11742024100.0
2016.0,Unknown,5.0,160000,2,1248,Manual,FWD,25.2,Standard Brand Engine,74.0,4000.0,190.0,2000.0,4.0,CRDi,Yes,Manual,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,163.0,2450.0,1405.0,484999.0,25.2,42.0,155,10193472000.0
2014.0,Unknown,5.0,90000,2,2993,Automatic,RWD,17.5,Standard,258.0,4000.0,560.0,1500.0,4.0,CRDi,Yes,Automatic,8.0,BS IV,Standard/Other,Standard/Other,Power,Power Adjustable,Solid Disc,Solid Disc,152.0,3210.0,Unknown,836999.0,16.46,80.0,250,16556244138.0
2021.0,Unknown,5.0,62000,1,1493,Automatic,2WD,17.8,Standard,113.42,4000.0,250.0,2750.0,4.0,CRDi,Yes,Automatic,6.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Solid Disc,165.0,2610.0,Unknown,260000.0,17.8,50.0,Unknown,12776715000.0
2015.0,Comprehensive,7.0,49000,1,2987,Automatic,AWD,20.0,V-Type,254.8,3600.0,619.0,2400.0,4.0,CRDi,Yes,Automatic,7.0,BS VI,Standard/Other,Standard/Other,Power,Tilt Only,Solid Disc,Solid Disc,307.0,3075.0,Unknown,1271000.0,11.3,100.0,220,20279552000.0
2015.0,Comprehensive,7.0,49000,1,2987,Automatic,AWD,14.28,V-Type,254.8,3600.0,619.0,2400.0,4.0,CRDi,Yes,Automatic,7.0,BS VI,Standard/Other,Standard/Other,Power,Tilt Only,Solid Disc,Solid Disc,307.0,3075.0,Unknown,3249000.0,11.3,100.0,220,20279552000.0
2013.0,Unknown,5.0,120000,1,1995,Automatic,RWD,15.5,Standard,184.0,4000.0,380.0,2750.0,4.0,CRDi,Yes,Automatic,8.0,BS IV,Standard/Other,Standard/Other,Power,Tilt Only,Solid Disc,Solid Disc,157.0,2810.0,Unknown,2890000.0,18.88,60.0,235,13420230576.0
2016.0,Unknown,7.0,100000,2,2179,Manual,FWD,16.0,Standard,140.0,3750.0,330.0,2800.0,4.0,Direct Injection,Yes,Manual,6.0,BS IV,MacPherson Strut,Standard/Other,Power,Tilt and Telescopic,Solid Disc,Solid Disc,200.0,2700.0,2510.0,390000.0,16.0,70.0,185,15468185250.0
2019.0,Unknown,5.0,80000,1,1497,Manual,FWD,20.0,Standard,115.0,3750.0,300.0,2500.0,4.0,CRDi,Yes,Manual,6.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Collapsible/Fixed,Solid Disc,Solid Disc,180.0,2600.0,Unknown,1375000.0,20.0,42.0,175,11836254165.0
2018.0,Zero Dep,5.0,122000,2,2143,Automatic,FWD,18.2,Standard,136.0,4400.0,300.0,3000.0,4.0,CRDi,Yes,Automatic,7.0,BS VI,MacPherson Strut,Standard/Other,Power,Tilt and Telescopic,Solid Disc,Solid Disc,160.0,2699.0,2005.0,445000.0,17.9,56.0,220,11781794320.0
2017.0,Comprehensive,5.0,79000,1,1999,Automatic,4WD,16.95,Standard,177.0,4000.0,430.0,2500.0,4.0,CRDi,Yes,Automatic,9.0,BS IV,MacPherson Strut,Standard/Other,Power,Tilt Only,Solid Disc,Solid Disc,210.0,2660.0,2350.0,265000.0,15.68,54.0,195,15112632000.0
2019.0,Comprehensive,5.0,53066,1,1498,Manual,FWD,25.5,Standard,98.6,3600.0,200.0,1750.0,4.0,CRDi,Yes,Manual,6.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Ventilated Disc,Drum,188.0,2555.0,Unknown,110000.0,25.5,40.0,176,11101759866.0
2016.0,Unknown,5.0,78000,1,1248,Manual,FWD,28.09,Standard Brand Engine,88.5,4000.0,200.0,1750.0,4.0,CRDi,Yes,Manual,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,170.0,2650.0,1595.0,1099000.0,28.09,43.0,190,11535034500.0
2016.0,Unknown,5.0,160000,2,1248,Manual,FWD,25.2,Standard Brand Engine,74.0,4000.0,190.0,2000.0,4.0,CRDi,Yes,Manual,5.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,163.0,2450.0,1405.0,229000.0,25.2,42.0,155,10193472000.0
2014.0,Unknown,5.0,90000,2,2993,Automatic,RWD,22.41,Standard,258.0,4000.0,560.0,1500.0,4.0,CRDi,Yes,Automatic,8.0,BS IV,Standard/Other,Standard/Other,Power,Power Adjustable,Solid Disc,Solid Disc,152.0,3210.0,Unknown,588000.0,16.46,80.0,250,16556244138.0
