Registration Year,Insurance,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement,Transmission,Power,Drive Type,Mileage,Engine Type,Max_Power_clean,Max_Power_RPM,Max_Torque_Nm,Max_Torque_RPM,No. of Cylinders,Valves Per Cylinder,Fuel Supply System,Turbo Charger,Transmission Type,Gearbox,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Front Brake Type,Rear Brake Type,Length,Width,Height,Ground Clearance Unladen,Wheel Base,Gross Weight,Price,Diesel Mileage ARAI,Diesel Fuel Tank Capacity,Top Speed,Super Charge,Battery Capacity,Charging Time DC,Charging Time AC,Motor Type,Battery Type,Charging Port
2021.0,Comprehensive,Diesel,5.0,27000,1,1493,Automatic,113.42 bhp,FWD,19.0,Standard,113.42,4000.0,250.0,2750.0,4.0,4.0,CRDi,Yes,Automatic,6.0,Not Applicable,Not Applicable,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,3995.0,1790.0,1642.0,165.0,2500.0,Unknown,975000.0,19.0,45.0,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2023.0,Unknown,Petrol,5.0,12000,1,998,Manual,118.36 bhp,FWD,18.2,Standard,118.36,6000.0,172.0,4000.0,3.0,4.0,Direct Injection,Yes,Manual,6.0,18.2,45.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,3995.0,1790.0,1642.0,165.0,2500.0,Unknown,1000000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2023.0,Comprehensive,Diesel,5.0,25000,1,1493,Automatic,,2WD,19.1,Standard,114.41,4000.0,250.0,2750.0,4.0,4.0,CRDi,Yes,Automatic,6.0,Not Applicable,Not Applicable,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Solid Disc,4365.0,1800.0,1645.0,170.0,2610.0,Unknown,1875000.0,19.1,50.0,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2018.0,Comprehensive,Petrol,5.0,37703,1,1199,Manual,84 bhp,FWD,20.3,V-Type,84.0,6000.0,114.0,3500.0,3.0,4.0,MPFi,No,Manual,5.0,20.3,35.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt and Telescopic,Solid Disc,Drum,3992.0,1677.0,1537.0,170.0,2450.0,Unknown,437000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2024.0,Unknown,Petrol,5.0,20700,1,1490,Automatic,91.18 bhp,FWD,27.97,Standard,91.18,5500.0,122.0,4800.0,3.0,4.0,MPFi,No,Automatic,5.0,27.97,45.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Ventilated Disc,Solid Disc,4365.0,1795.0,1645.0,170.0,2600.0,1755.0,1975000.0,Not Applicable,Not Applicable,180,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2024.0,Unknown,Petrol,5.0,5000,1,1197,Automatic,109.96 bhp,FWD,17.96,Standard,109.96,5000.0,200.0,3500.0,3.0,4.0,CRDi,Yes,Automatic,6.0,17.96,42.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Fixed,Solid Disc,Solid Disc,3990.0,1821.0,1647.0,170.0,2600.0,Unknown,1200000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2025.0,Unknown,Electric,5.0,8500,1,1197,Automatic,204 bhp,FWD,18.4,In-Line,204.0,6000.0,250.0,4000.0,4.0,4.0,MPFi,No,Automatic,,Not Applicable,Not Applicable,ZEV,Double Wishbone,Multi-Link,Electric,Tilt and Telescopic,Ventilated Disc,Ventilated Disc,4616.0,1845.0,1612.0,165.0,2800.0,Unknown,4695000.0,Not Applicable,Not Applicable,175,0,66.4,30.0,360.0,PMSM (Permanent Magnet Synchronous Motor),Lithium-ion,CCS-II
2018.0,Third Party,Petrol,5.0,48741,1,998,Manual,67.04 bhp,FWD,23.1,Standard,67.04,6000.0,90.0,3500.0,3.0,4.0,MPFi,No,Manual,5.0,23.1,35.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,3695.0,1600.0,1565.0,165.0,2425.0,1250.0,395000.0,Not Applicable,Not Applicable,150,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2023.0,Zero Dep,Electric,5.0,17100,1,1197,Automatic,402.3 bhp,4WD,20.51,Standard,402.3,6000.0,664.0,4000.0,4.0,4.0,CRDi,No,Automatic,1.0,Not Applicable,Not Applicable,ZEV,Standard/Other,Standard/Other,Electric,Tilt and Telescopic,Solid Disc,Solid Disc,4915.0,1976.0,1646.0,160.0,2498.0,Unknown,7700000.0,Not Applicable,Not Applicable,200,0,106.0,30.0,360.0,Not Applicable,Lithium-ion,CCS-I
2020.0,Unknown,Petrol,5.0,40000,2,999,Automatic,67 bhp,2WD,23.0,Standard,67.0,5500.0,91.0,4250.0,3.0,4.0,MPFi,No,Automatic,5.0,23.0,28.0,BS IV,Standard/Other,Torsion/Twist Beam,Power,Fixed,Solid Disc,Drum,3429.0,1560.0,1541.0,170.0,2348.0,Unknown,250000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2016.0,Comprehensive,Diesel,5.0,47877,1,1248,Manual,74 bhp,FWD,27.39,Standard Brand Engine,74.0,4000.0,190.0,2000.0,4.0,4.0,CRDi,Yes,Manual,5.0,Not Applicable,Not Applicable,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt and Telescopic,Solid Disc,Drum,3995.0,1745.0,1510.0,170.0,2520.0,1430.0,495000.0,27.39,37.0,170,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2024.0,Comprehensive,Petrol,5.0,8200,1,1498,Automatic,147.51 bhp,FWD,17.88,Standard,147.51,6000.0,250.0,3500.0,4.0,4.0,Direct Injection,Yes,Automatic,7.0,17.88,35.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Drum,4221.0,1760.0,1612.0,188.0,2651.0,1700.0,1479000.0,Not Applicable,Not Applicable,150,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2018.0,Comprehensive,Petrol,5.0,19000,1,1197,Automatic,81.80 bhp,FWD,20.89,Standard,81.8,6000.0,113.0,4200.0,4.0,4.0,MPFi,No,Automatic,5.0,20.89,32.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,3700.0,1690.0,1595.0,180.0,2435.0,Unknown,450000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2024.0,Unknown,Petrol,5.0,4000,1,998,Manual,65.71 bhp,FWD,24.76,Standard,65.71,5500.0,89.0,3500.0,3.0,4.0,MPFi,No,Manual,5.0,24.76,27.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Power,Fixed,Ventilated Disc,Drum,3565.0,1520.0,1567.0,160.0,2380.0,1170.0,523000.0,Not Applicable,Not Applicable,148,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2023.0,Zero Dep,Petrol,5.0,5000,1,1991,Automatic,194.44 bhp,RWD,19.1,In-Line,194.44,6100.0,320.0,4000.0,4.0,4.0,Direct Injection,No,Automatic,9.0,15.0,80.0,BS VI 2.0,Standard/Other,Standard/Other,Electric,Tilt Only,Ventilated Disc,Solid Disc,5075.0,1860.0,1495.0,165.0,2850.0,Unknown,5790000.0,Not Applicable,Not Applicable,240,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2023.0,Zero Dep,Petrol,5.0,28000,1,1984,Automatic,187.74 bhp,AWD,19.0,In-Line,187.74,6000.0,320.0,4100.0,4.0,4.0,Direct Injection,No,Automatic,7.0,17.0,35.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Fixed,Solid Disc,Drum,4518.0,2022.0,1558.0,178.0,2680.0,Unknown,3690000.0,Not Applicable,Not Applicable,220,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2023.0,Zero Dep,Petrol,4.0,13000,1,1462,Automatic,103 bhp,4WD,16.39,Standard,103.0,6000.0,134.2,4000.0,4.0,4.0,MPFi,No,Automatic,4.0,16.39,40.0,BS VI 2.0,Standard/Other,Standard/Other,Electric,Tilt Only,Solid Disc,Drum,3985.0,1645.0,1720.0,210.0,2590.0,1545.0,819999.0,Not Applicable,Not Applicable,155,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2014.0,Unknown,Petrol,5.0,160000,1,1198,Manual,86.7 bhp,FWD,18.0,V-Type,86.7,6000.0,109.0,4500.0,4.0,4.0,MPFi,No,Manual,5.0,18.0,35.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,3990.0,1680.0,1505.0,165.0,2405.0,Unknown,1080000.0,Not Applicable,Not Applicable,160,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2013.0,Unknown,Petrol,5.0,60000,2,1197,Automatic,78.9 bhp,FWD,16.95,Standard,78.9,6000.0,111.8,4000.0,4.0,4.0,MPFi,No,Automatic,4.0,16.95,35.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Fixed,Ventilated Disc,Drum,3585.0,1595.0,1550.0,165.0,2380.0,Unknown,360000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2011.0,Third Party,Petrol,5.0,66000,2,1497,Manual,,FWD,17.0,In-Line,118.0,6600.0,146.0,4800.0,4.0,4.0,EFI,No,Manual,5.0,17.0,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,4420.0,1695.0,1480.0,160.0,2550.0,Unknown,210000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2022.0,Unknown,Petrol,5.0,60000,1,1199,Manual,86.83 bhp,FWD,19.33,Standard,86.83,6000.0,113.0,3300.0,3.0,4.0,EFI,No,Manual,5.0,19.33,37.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,3990.0,1755.0,1523.0,165.0,2501.0,Unknown,260000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2016.0,Unknown,Diesel,5.0,160000,2,1248,Manual,74 bhp,FWD,25.2,Standard Brand Engine,74.0,4000.0,190.0,2000.0,4.0,4.0,CRDi,Yes,Manual,5.0,Not Applicable,Not Applicable,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,3840.0,1735.0,1530.0,163.0,2450.0,1405.0,819999.0,25.2,42.0,155,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2019.0,Unknown,Petrol,5.0,30000,1,1197,Manual,110 bhp,FWD,17.0,Standard,110.0,5000.0,200.0,3500.0,3.0,4.0,MPFi,Yes,Manual,6.0,17.0,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Collapsible/Fixed,Solid Disc,Solid Disc,3995.0,1821.0,1627.0,180.0,2600.0,Unknown,390000.0,Not Applicable,Not Applicable,175,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2014.0,Unknown,Diesel,5.0,90000,2,2993,Automatic,258 bhp,RWD,17.8,Standard,258.0,4000.0,560.0,1500.0,6.0,4.0,CRDi,Yes,Automatic,8.0,Not Applicable,Not Applicable,BS IV,Standard/Other,Standard/Other,Power,Power Adjustable,Solid Disc,Solid Disc,5219.0,2142.0,1481.0,152.0,3210.0,Unknown,819999.0,16.46,80.0,250,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2011.0,Unknown,Petrol,5.0,100000,1,1497,Manual,,FWD,17.0,In-Line,118.0,6600.0,146.0,4800.0,4.0,4.0,EFI,No,Manual,5.0,17.0,42.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,4420.0,1695.0,1480.0,160.0,2550.0,Unknown,1250000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2013.0,Comprehensive,CNG,5.0,71500,2,998,Manual,58.16 bhp,FWD,26.6,Standard,58.16,6200.0,77.0,3500.0,3.0,4.0,CRDi,No,Manual,5.0,Not Applicable,Not Applicable,BS IV,MacPherson Strut,Standard/Other,Power,Collapsible/Fixed,Ventilated Disc,Drum,3599.0,1495.0,1700.0,165.0,2400.0,1350.0,300000.0,Not Applicable,Not Applicable,137,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2023.0,Comprehensive,Diesel,5.0,35710,1,1493,Manual,98.63 bhp,FWD,18.4,Standard,98.63,4000.0,240.0,2750.0,4.0,4.0,CRDi,Yes,Manual,6.0,Not Applicable,Not Applicable,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,3995.0,1790.0,1642.0,165.0,2500.0,Unknown,245000.0,18.4,45.0,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2024.0,Zero Dep,Petrol,5.0,6000,1,1451,Automatic,,FWD,12.34,Turbocharged,141.04,5000.0,250.0,3600.0,4.0,4.0,MPFi,Yes,Automatic,6.0,12.34,60.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Solid Disc,4699.0,1835.0,1760.0,165.0,2750.0,Unknown,990000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2017.0,Comprehensive,Petrol,5.0,60000,1,1373,Automatic,91.1 bhp,FWD,19.12,V-Type,91.1,6000.0,130.0,4000.0,4.0,4.0,MPFi,No,Automatic,4.0,19.12,43.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,4490.0,1730.0,1485.0,170.0,2650.0,1490.0,1775000.0,Not Applicable,Not Applicable,190,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2022.0,Unknown,Petrol,5.0,35327,1,998,Automatic,118.41 bhp,FWD,19.71,Turbocharged,118.41,6000.0,172.0,4000.0,3.0,4.0,Direct Injection,No,Automatic,7.0,17.0,45.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Solid Disc,3995.0,1770.0,1617.0,160.0,2500.0,Unknown,595000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2016.0,Unknown,Petrol,5.0,26200,1,1197,Automatic,103.2 bhp,FWD,18.19,Standard,103.2,5000.0,175.0,4100.0,4.0,4.0,Direct Injection,Yes,Automatic,7.0,18.19,55.0,BS IV,MacPherson Strut,Trailing Arm,Power,Tilt and Telescopic,Ventilated Disc,Drum,4390.0,1699.0,1467.0,163.0,2553.0,1720.0,994999.0,Not Applicable,Not Applicable,185,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2023.0,Comprehensive,Diesel,5.0,42932,1,1493,Automatic,,2WD,19.1,Standard,114.41,4000.0,250.0,2750.0,4.0,4.0,CRDi,Yes,Automatic,6.0,Not Applicable,Not Applicable,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Solid Disc,4365.0,1800.0,1645.0,190.0,2610.0,Unknown,565000.0,19.1,50.0,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2016.0,Unknown,Petrol,5.0,30000,2,1497,Manual,117.3 bhp,FWD,17.8,V-Type,117.3,6600.0,145.0,4600.0,4.0,4.0,MPFi,No,Manual,5.0,17.8,40.0,BS IV,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,4440.0,1695.0,1495.0,165.0,2600.0,Unknown,1791000.0,Not Applicable,Not Applicable,195,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2025.0,Zero Dep,Petrol,5.0,3500,1,999,Automatic,114 bhp,FWD,19.05,Standard,114.0,5500.0,178.0,4000.0,3.0,4.0,CRDi,Yes,Automatic,6.0,19.05,45.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Drum,3995.0,1783.0,1619.0,189.0,2566.0,1660.0,500000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2023.0,Unknown,Electric,5.0,23813,1,1197,Automatic,143 bhp,FWD,19.81,In-Line,143.0,6000.0,215.0,4000.0,4.0,4.0,MPFi,No,Automatic,1.0,Not Applicable,Not Applicable,ZEV,MacPherson Strut,Torsion/Twist Beam,Electric,Fixed,Solid Disc,Solid Disc,3994.0,1811.0,1616.0,190.0,2498.0,Unknown,1325000.0,Not Applicable,Not Applicable,Unknown,0,40.5,56.0,360.0,PMSM (Permanent Magnet Synchronous Motor),Lithium-ion,CCS-II
2021.0,Zero Dep,Petrol,5.0,25000,1,1998,Automatic,257.47 bhp,FWD,14.82,Turbocharged,257.47,6000.0,280.0,4600.0,4.0,4.0,MPFi,Twin,Automatic,7.0,14.82,51.0,BS VI,Standard/Other,Standard/Other,Power,Tilt and Telescopic,Ventilated Disc,Ventilated Disc,4447.0,2060.0,1598.0,165.0,2670.0,Unknown,1200000.0,Not Applicable,Not Applicable,226,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2023.0,Comprehensive,Diesel,7.0,28000,1,1956,Automatic,167.67 bhp,FWD,14.08,Turbocharged,167.67,3750.0,350.0,2500.0,4.0,4.0,MPFi,Yes,Automatic,6.0,Not Applicable,Not Applicable,BS VI,MacPherson Strut,Standard/Other,Power,Tilt and Telescopic,Solid Disc,Solid Disc,4661.0,1894.0,1786.0,165.0,2741.0,Unknown,2690000.0,14.08,50.0,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2024.0,Zero Dep,Petrol,5.0,6000,1,1451,Automatic,141.04 bhp,FWD,12.34,Turbocharged,141.04,5000.0,250.0,3600.0,4.0,4.0,Direct Injection,Yes,Automatic,6.0,12.34,60.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Solid Disc,4699.0,1835.0,1760.0,160.0,2750.0,Unknown,1791000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2022.0,Unknown,Petrol,5.0,35327,1,998,Automatic,118.41 bhp,FWD,17.0,Turbocharged,118.41,6000.0,172.0,4000.0,3.0,4.0,CRDi,No,Automatic,7.0,17.0,45.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Solid Disc,3995.0,1770.0,1617.0,165.0,2500.0,Unknown,1775000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2016.0,Unknown,Petrol,5.0,26200,1,1197,Automatic,103.2 bhp,FWD,18.19,Standard,103.2,5000.0,175.0,4100.0,4.0,4.0,Direct Injection,Yes,Automatic,7.0,18.19,55.0,BS IV,MacPherson Strut,Trailing Arm,Power,Tilt and Telescopic,Ventilated Disc,Drum,4390.0,1699.0,1467.0,163.0,2553.0,1720.0,994999.0,Not Applicable,Not Applicable,185,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2020.0,Comprehensive,Petrol,5.0,69000,1,1462,Automatic,103.26 bhp,FWD,18.76,Standard,103.26,6000.0,138.0,4400.0,4.0,4.0,MPFi,No,Automatic,4.0,18.76,48.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Ventilated Disc,Drum,3995.0,1790.0,1640.0,165.0,2500.0,1600.0,565000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2016.0,Comprehensive,CNG,5.0,28111,1,1197,Manual,76.43 bhp,FWD,30.61,Standard,76.43,6000.0,98.5,4300.0,4.0,4.0,Direct Injection,No,Manual,5.0,Not Applicable,Not Applicable,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Drum,3990.0,1745.0,1500.0,180.0,2520.0,1450.0,699000.0,Not Applicable,Not Applicable,180,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2023.0,Comprehensive,Diesel,5.0,42932,1,1493,Automatic,,2WD,19.1,Standard,114.41,4000.0,250.0,2750.0,4.0,4.0,CRDi,Yes,Automatic,6.0,Not Applicable,Not Applicable,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Solid Disc,4365.0,1800.0,1645.0,183.0,2610.0,Unknown,482000.0,19.1,50.0,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2020.0,Comprehensive,Petrol,7.0,28466,2,999,Manual,71.01 bhp,FWD,20.0,Standard,71.01,6250.0,96.0,3500.0,3.0,4.0,MPFi,No,Manual,5.0,20.0,40.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,3990.0,1739.0,1643.0,182.0,2755.0,Unknown,1791000.0,Not Applicable,Not Applicable,140,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2023.0,Unknown,Petrol,5.0,40000,1,1199,Manual,86.83 bhp,FWD,19.33,Standard,86.83,6000.0,113.0,3300.0,3.0,4.0,MPFi,No,Manual,5.0,19.33,35.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,3990.0,1755.0,1523.0,165.0,2501.0,Unknown,426000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2023.0,Unknown,Petrol,7.0,60000,1,1197,Manual,79.65 bhp,RWD,19.71,Standard,79.65,6000.0,104.4,3000.0,4.0,4.0,Direct Injection,Yes,Manual,5.0,19.71,32.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Power,Fixed,Solid Disc,Drum,3675.0,1475.0,1825.0,180.0,2350.0,Unknown,600000.0,Not Applicable,Not Applicable,146,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2019.0,Unknown,Petrol,5.0,120000,1,1197,Automatic,81.80 bhp,FWD,21.5,Standard,81.8,6000.0,113.0,4200.0,4.0,4.0,MPFi,No,Automatic,5.0,21.5,32.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Solid Disc,Drum,3655.0,1620.0,1675.0,160.0,2435.0,1340.0,540000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2013.0,Third Party,Petrol,7.0,152000,2,1196,Manual,73 bhp,RWD,15.37,In-Line,73.0,6000.0,101.0,3000.0,4.0,4.0,MPFi,No,Manual,5.0,15.37,40.0,BS IV,MacPherson Strut,Leaf Spring/Rigid Axle,Manual,Fixed,Ventilated Disc,Drum,3675.0,1475.0,1800.0,160.0,2350.0,1540.0,380000.0,Not Applicable,Not Applicable,145,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2012.0,Unknown,Petrol,7.0,150000,5,1196,Manual,73 bhp,RWD,15.37,In-Line,73.0,6000.0,101.0,3000.0,4.0,4.0,MPFi,No,Manual,5.0,15.37,40.0,BS IV,MacPherson Strut,Leaf Spring/Rigid Axle,Manual,Fixed,Ventilated Disc,Drum,3675.0,1475.0,1800.0,160.0,2350.0,1540.0,260000.0,Not Applicable,Not Applicable,145,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2011.0,Unknown,Petrol,8.0,160000,2,796,Manual,34.2 bhp,RWD,16.8,In-Line,34.2,5000.0,59.0,2500.0,3.0,2.0,MPFi,No,Manual,4.0,16.8,35.0,BS IV,MacPherson Strut,Leaf Spring/Rigid Axle,Manual,Fixed,Solid Disc,Drum,3370.0,1410.0,1640.0,165.0,1840.0,Unknown,200000.0,Not Applicable,Not Applicable,126,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2022.0,Unknown,Petrol,5.0,30000,1,1196,Manual,72.41 bhp,FWD,16.11,Standard,72.41,6000.0,98.0,3000.0,4.0,4.0,MPFi,No,Manual,5.0,16.11,40.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Manual,Fixed,Solid Disc,Drum,3675.0,1475.0,1825.0,160.0,2350.0,Unknown,150000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2016.0,Unknown,Petrol,5.0,150000,1,1196,Manual,73 bhp,RWD,15.37,In-Line,73.0,6000.0,101.0,3000.0,4.0,4.0,MPFi,No,Manual,5.0,15.37,40.0,BS IV,MacPherson Strut,Leaf Spring/Rigid Axle,Manual,Fixed,Ventilated Disc,Drum,3675.0,1475.0,1800.0,160.0,2350.0,1510.0,559000.0,Not Applicable,Not Applicable,145,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2008.0,Unknown,Petrol,5.0,63750,2,1150,Manual,,FWD,14.7,In-Line,74.0,5500.0,190.0,4400.0,4.0,2.0,EFI,No,Manual,5.0,14.7,45.0,BS III,MacPherson Strut,Torsion/Twist Beam,Power,Tilt Only,Ventilated Disc,Drum,3880.0,1670.0,1495.0,188.0,2480.0,1505.0,300000.0,Not Applicable,Not Applicable,155,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2023.0,Comprehensive,Petrol,5.0,18563,1,999,Automatic,98.63 bhp,FWD,18.24,Turbocharged,98.63,5000.0,152.0,4400.0,3.0,4.0,MPFi,Yes,Automatic,6.0,18.24,40.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,3991.0,1750.0,1605.0,205.0,2500.0,Unknown,,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2025.0,Zero Dep,Petrol,5.0,3500,1,999,Automatic,114 bhp,FWD,19.05,Standard,114.0,5500.0,178.0,4000.0,3.0,4.0,MPFi,Yes,Automatic,6.0,19.05,45.0,BS VI 2.0,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt and Telescopic,Solid Disc,Drum,3995.0,1783.0,1619.0,189.0,2566.0,1660.0,814000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
2023.0,Unknown,Electric,5.0,23813,1,1197,Automatic,143 bhp,FWD,19.81,In-Line,143.0,6000.0,215.0,4000.0,4.0,4.0,EFI,No,Automatic,1.0,Not Applicable,Not Applicable,ZEV,MacPherson Strut,Torsion/Twist Beam,Electric,Fixed,Solid Disc,Solid Disc,3994.0,1811.0,1616.0,190.0,2498.0,Unknown,1325000.0,Not Applicable,Not Applicable,Unknown,0,40.5,56.0,360.0,PMSM (Permanent Magnet Synchronous Motor),Lithium-ion,CCS-II
2021.0,Unknown,Petrol,5.0,20000,1,998,Automatic,118.36 bhp,FWD,18.3,Standard,118.36,6000.0,172.0,4000.0,3.0,4.0,Direct Injection,Yes,Automatic,7.0,18.3,45.0,BS VI,MacPherson Strut,Torsion/Twist Beam,Electric,Tilt Only,Solid Disc,Drum,3995.0,1790.0,1642.0,170.0,2500.0,Unknown,1200000.0,Not Applicable,Not Applicable,Unknown,0,0.0,0.0,0.0,Not Applicable,Not Applicable,
