url,Price,Registration Year,Insurance,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Engine,Power,Top Speed,Drive Type,Fuel,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Valve Configuration,Fuel Supply System,Turbo Charger,Super Charge,Transmission Type,Gearbox,Diesel Mileage ARAI,Diesel Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Steering Gear Type,Turning Radius,Front Brake Type,Rear Brake Type,Acceleration,0-100kmph,Length,Width,Height,Seating Capacity,Ground Clearance Unladen,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,No. of Doors,Mileage,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Petrol Highway Mileage,Ground Clearance,Global NCAP Safety Rating,Boot Space,Shock Absorbers Type,Range,Battery Capacity,Charging Time DC,Charging Time AC,Motor Type,Battery Warranty,Charging Time (A.C),Charging Time (D.C),Charging Port,Acceleration 0-100kmph,Charging Time,Fast Charging,Braking (100-0kmph),Quarter Mile (Tested),City driveability (20-80kmph),Braking (80-0 kmph),No. of Airbags,Diesel Highway Mileage,Braking (60-0 kmph),Alloy Wheel Size Front,Alloy Wheel Size Rear,Reported Boot Space,Reported Ground Clearance (Unladen),Drag Coefficient,Quarter Mile,0-100Kmph (Tested),Ground Clearance (Laden),Boot Space Rear Seat Folding,Motor Power,Battery Type,Regenerative Braking,Regenerative Braking Levels,Charging Options,Charger Type,Charging Time (15 A Plug Point),Charging Time (7.2 kW AC Fast Charger),Charging Time (50 kW DC Fast Charger),Petrol Mileage WLTP,3rd Gear (30-80kmph),4th Gear (40-100kmph),Range - Tested,Acceleration 0-60kmph,Emission Control System,Approach Angle,Break-over Angle,Departure Angle,CNG Mileage ARAI,CNG Fuel Tank Capacity,Secondary Fuel Type,Petrol Mileage (ARAI),Petrol Fuel Tank Capacity (Litres)
https://www.cardekho.com/used-car-details/used-Honda-city-vx-cvt-cars-New-Delhi_c159bdc4-83f1-4de6-8af4-3d584539a832.htm,₹11.75 Lakh,Apr 2022,-,Petrol,5 Seats,"27,053 Kms",Gurgaon,First Owner,1498 cc,Automatic,2022,1498 cc,119.35 bhp,,,Petrol,Water Cooled Inline i-VTEC DOHC with VTC,1498 cc,119.35bhp@6600rpm,145Nm@4300rpm,4,4,DOHC,,,,Automatic,CVT,,,BS VI,McPherson Strut with Coil Spring,Torsion Beam with Coil Spring,Electric,Telescopic & Tilt,,5.3,Ventilated Disc,Drum,,,4549 mm,1748 mm,1489 mm,5,,2600 mm,1496 mm,1484 mm,1107-1153 kg,1482-1528 kg,4,18.3 kmpl,18.3 kmpl,40 Litres,,,,,Telescopic Hydraulic Nitrogen Gas-Filled,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-swift-lxi-cars-Ghaziabad_4c496660-cc1d-4871-ba3b-c84011a27e7b.htm,₹4.99 Lakh,Mar 2021,Comprehensive,Petrol,5 Seats,"65,000 Kms",New Delhi,First Owner,1197 cc,Manual,2021,1197 cc,81.80 bhp,,FWD,Petrol,VTVT Engine,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4,4,DOHC,MPFi,No,No,Manual,5,,,BS VI,Macpherson Strut,Torsion Beam,Electric,Tilt,Rack & Pinion,4.8 Meters,Disc,Drum,12.71s,12.71s,3840 mm,1735 mm,1530 mm,5,163 mm,2450 mm,1530 mm,1530 mm,855-885 kg,1315 kg,5,21.21 kmpl,21.21 kmpl,37 Litres,22.43 kmpl,,,,,,,,,,,,,,,,,47.37m,,,,2,,30.00m,,,,,,18.59s-122.32kmph,,,,,,,,,,,,,,10.46s,19.73s,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-seltos-gtx-plus-dct-cars-New-Delhi_415c0197-79c2-4288-a529-322471c932a3.htm,₹12 Lakh,2020,-,Petrol,5 Seats,"61,500 Kms",Gurgaon,First Owner,1353 cc,Automatic,2020,1353 cc,138.08 bhp,,FWD,Petrol,Smartstream G1.4,1353 cc,138.08bhp@6000rpm,242nm@1500-3200rpm,4,4,,GDi,Yes,,Automatic,7-Speed DCT,,,BS VI,McPherson Strut with Coil Spring,Coupled Torsion Beam Axle with Coil Spring,Electric,Tilt & Telescopic,,,Disc,Disc,,,4315 mm,1800 mm,1645 mm,5,,2610 mm,,,1535 kg,,5,16.5 kmpl,16.5 kmpl,50 Litres,18.03 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-s-class-s450-4matic-bsvi-cars-Gurgaon_0901b3b4-d280-400b-8088-83bdf5f7d83b.htm,₹1.07 Crore,Jul 2022,-,Petrol,5 Seats,"35,000 Kms",New Delhi,First Owner,2999 cc,Automatic,2022,2999 cc,362.07 bhp,250 kmph,AWD,Petrol,M256 engine,2999 cc,362.07bhp@5500-6100rpm,500Nm@1600-4500rpm,6,4,,,,,Automatic,,,,BS VI,AIRMATIC suspension,air suspension,Electric,tilt and telescopic,Rack&Pinion,,,,5.1,5.1,5289 mm,2109 mm,1503 mm,5,,3216 mm,,,1980 kg,,4,,,,,,,,,,48 v kWh,,,,,,,,,,,,,,,,,,,,,96 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mini-cooper-s-cars-New-Delhi_918d0e8f-fc9c-431b-a3a2-c0a5909713c3.htm,₹13.25 Lakh,Jun 2014,Comprehensive,Petrol,4 Seats,"48,945 Kms",Gurgaon,First Owner,1598 cc,Automatic,2012,1598 cc,181 bhp,223km/hr kmph,FWD,Petrol,Petrol Engine,1598 cc,181bhp@5500rpm,240Nm@1600-5000rpm,4,2,,,Yes,No,Automatic,6 Speed AT,,,BS IV,,,Power,Tilt,,,Disc,Drum,7.2 Seconds,7.2 Seconds,3714 mm,1683 mm,1407 mm,4,,2467 mm,,,1165 kg,1615 kg,3,13.6 kmpl,13.6 kmpl,50 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Land-rover-discovery-sport-td4-hse-7s-cars-New-Delhi_ffb11dd9-7f96-4b1b-84fd-9ac89d6ccc4d.htm,₹25.75 Lakh,Dec 2019,Comprehensive,Diesel,7 Seats,"72,000 Kms",Noida,First Owner,1999 cc,Automatic,2019,1999 cc,148.31 bhp,180  kmph,4WD,Diesel,TD4 Diesel Engine,1999 cc,148.31bhp@4000rpm,382nm@1750-2250rpm,4,4,DOHC,CRDi,Yes,No,Automatic,9 Speed,12.81 kmpl,65 Litres,,MacPherson Strut,Integral Coil Spring,Power,Tilt Steering,Rack & Pinion,5.8 metres,Disc,Disc,10.3 Seconds,10.3 Seconds,4600 mm,2173 mm,1690 mm,7,212 mm,2741 mm,1621 mm,1630 mm,2103 kg,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-creta-16-vtvt-e-plus-cars-New-Delhi_0b6d53e8-791e-4c8a-aec0-4d110e3893f0.htm,₹6.50 Lakh,Jun 2017,Comprehensive,Petrol,5 Seats,"72,000 Kms",New Delhi,First Owner,1591 cc,Manual,2017,1591 cc,121.3 bhp,165  kmph,FWD,,VTVT Petrol Engine,1591 cc,121.3bhp@6400rpm,151Nm@4850rpm,4,4,DOHC,MPFI,No,No,Manual,6 Speed,,,BS VI,MacPherson Strut,Coupled Torsion Beam Axle,Power,Tilt Steering,Rack & Pinion,5.3 metres,Disc,Drum,10.5 Seconds,10.5 Seconds,4270 mm,1780 mm,1630 mm,5,190 mm,2590 mm,,,"1,300 kg",,5,15.29 kmpl,15.29 kmpl,55 Litres,,190mm,,,Coil Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-convert-top-diesel-at-cars-Faridabad_64f3760a-2748-43fb-88cc-cf9eed7e0ec2.htm,₹15.25 Lakh,Mar 2024,Comprehensive,Diesel,4 Seats,"55,000 Kms",Gurgaon,First Owner,2184 cc,Automatic,2024,2184 cc,130.07 bhp,,4WD,,mHawk 130 CRDe,2184 cc,130.07bhp@3750rpm,300Nm@1600-2800rpm,4,4,,,Yes,,Automatic,6-Speed,,57 Litres,BS VI 2.0,Double wishbone suspension,"Multi-link, Solid Axle",Hydraulic,Tilt,Rack & Pinion,,Disc,Drum,,,3985 mm,1820 mm,1844 mm,4,226 mm,2450 mm,,1520 mm,,,3,9 kmpl,,,,226 mm,4 Star,,,,,,,,,,,,,,,,,,,,10 kmpl,,18 Inch,18 Inch,,,,,,,,,,,,,,,,,,,,,,,41.2°,26.2°,36°,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-invicto-zeta-plus-7str-cars-New-Delhi_1e287f27-a2c3-474e-95da-ade189030bed.htm,₹23 Lakh,Mar 2024,Zero Dep,Petrol,7 Seats,"45,000 Kms",HR98,First Owner,1987 cc,Automatic,2024,1987 cc,150.19 bhp,170  kmph,FWD,Petrol,,1987 cc,150.19bhp@6000rpm,188Nm@4400-5200rpm,4,4,,,,,Automatic,E-CVT,,,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Telescopic,,,Ventilated Disc,Solid Disc,,,4755 mm,1845 mm,1795 mm,7,,2850 mm,,,1620-1630 kg,2300 kg,5,,23.24 kmpl,52 Litres,,,,,,,,,,AC Synchronous Motor,,,,,,,,,,,,6,,,17 Inch,17 Inch,239 Litres,,,,,,,,Nickel Metal Hydride,,,,,,,,,,,,,,,,,,,Electric,,
https://www.cardekho.com/used-car-details/used-Honda-city-vx-mt-cars-New-Delhi_90515c39-e841-4316-bd05-cd9d88622e50.htm,₹8.35 Lakh,Jan 2020,Third Party,Petrol,5 Seats,"64,000 Kms",New Delhi,First Owner,1498 cc,Manual,2020,1498 cc,119.35 bhp,,,Petrol,Water Cooled Inline i-VTEC DOHC with VTC,1498 cc,119.35bhp@6600rpm,145Nm@4300rpm,4,4,DOHC,,,,Manual,6 Speed,,,BS VI,McPherson Strut with Coil Spring,Torsion Beam with Coil Spring,Electric,Telescopic & Tilt,,5.3,Ventilated Disc,Drum,,,4549 mm,1748 mm,1489 mm,5,,2600 mm,1496 mm,1484 mm,1107-1153 kg,1482-1528 kg,4,18.6 kmpl,18.6 kmpl,40 Litres,,,,,Telescopic Hydraulic Nitrogen Gas-Filled,,,,,,,,,,,,,43.12m,17.98s@124.87kmph,,27.19m,6,,,,,,,,,10.99s,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-grand-vitara-delta-at-cars-Ghaziabad_f4011d50-294f-4508-874a-9cb27e181f09.htm,₹11.99 Lakh,Aug 2023,Comprehensive,Petrol,5 Seats,"73,000 Kms",Ghaziabad,First Owner,1462 cc,Automatic,2023,1462 cc,101.64 bhp,135  kmph,FWD,,K15C With Mild Hybrid System,1462 cc,101.64bhp@6000rpm,139Nm@4300rpm,4,4,,,,,Automatic,6-Speed,,,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,Rack & Pinion,5.4 m,Disc,Disc,,,4345 mm,1795 mm,1645 mm,5,210 mm,2600 mm,,,1180-1285 kg,1675 kg,5,20.58 kmpl,20.58 kmpl,45 Litres,19.05 kmpl,210 mm,,373 Litres,,,,,,,,,,,,,,46.87 s,,8.48 s,29.41 s,,,,,,,,,,15.13 s,,,,,,,,,,,,,,,,,,,,,,,Electric,,
https://www.cardekho.com/used-car-details/used-Audi-a3-35-tfsi-premium-cars-New-Delhi_2e11a647-0aa5-493c-b017-6213af6365cd.htm,₹17.50 Lakh,Nov 2018,-,Petrol,5 Seats,"23,800 Kms",New Delhi,Second Owner,1395 cc,Automatic,2018,1395 cc,150 bhp,250  kmph,FWD,Petrol,TFSI Petrol Engine,1395 cc,150bhp@5000-6000rpm,250Nm@1500-3500rpm,4,4,DOHC,Direct Injection,Yes,No,Automatic,7 Speed,,,Euro VI,MacPherson Strut,Multi Link,Power,Tilt & Telescopic,Rack & Pinion,5.35 meters,Ventilated Disc,Disc,7.3 Seconds,7.3 Seconds,4456 mm,1960 mm,1416 mm,5,165 mm,2637 mm,1555 mm,1526 mm,1295 kg,1845 kg,4,,19.8 kmpl,50 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Honda-amaze-s-i-vtec-cars-New-Delhi_e37431d8-a005-4a64-9eae-293e7f59247c.htm,₹3.65 Lakh,Jan 2017,Comprehensive,Petrol,5 Seats,"79,000 Kms",New Delhi,First Owner,1198 cc,Manual,2017,1198 cc,86.7 bhp,140  kmph,FWD,Petrol,i-VTEC Petrol Engine,1198 cc,86.7bhp@6000rpm,109Nm@4500rpm,4,4,SOHC,MPFi,No,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam,Power,Tilt & Collapsible,Rack & Pinion,4.5 metres,Disc,Drum,15 Seconds,15 Seconds,3990 mm,1680 mm,1505 mm,5,165 mm,2405 mm,,,955 kg,,4,17.8 kmpl,17.8 kmpl,35 Litres,,,,,Coil Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-gla-200-cars-New-Delhi_f0ca5b84-5a31-4bec-a21c-91224f0077a2.htm,₹44 Lakh,Oct 2024,Third Party,Petrol,5 Seats,"5,500 Kms",Kurukshetra,First Owner,1332 cc,Automatic,2024,1332 cc,160.92 bhp,210  kmph,FWD,Petrol,,1332 cc,160.92bhp,270Nm,4,4,,,Yes,,Automatic,7-Speed DCT,,,BS VI 2.0,Air suspension,Air suspension,Electric,,,,,,8.9 s,8.9 s,4412 mm,2020 mm,1616 mm,5,,2651 mm,1511 mm,1606 mm,1570 kg,2070 kg,5,,17.4 kmpl,,,,,425 Litres,,,,,,,,,,,,,,,,,,,,,18 inch Inch,18 inch Inch,,183 mm,,,,,1420 Litres,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-carnival-limousine-plus-cars-Faridabad_67f00b8c-6c13-4b78-afcd-f8a84129cdcc.htm,₹35 Lakh,Feb 2023,-,Diesel,7 Seats,"68,000 Kms",Haridwar,First Owner,2199 cc,Automatic,2023,2199 cc,197.26 bhp,,2WD,Diesel,D2.2L VGT Diesel,2199 cc,197.26bhp@3800rpm,440Nm@1750-2750rpm,4,4,,CRDi,Yes,,Automatic,8-Speed,14.11 kmpl,60 Litres,BS VI,Macpherson Strut with coil spring,Multi Link,,Tilt and Telescopic,,,Disc,Disc,,,5115 mm,1985 mm,1755 mm,7,,3060 mm,,,2270 kg,,5,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Skoda-kushaq-10-tsi-style-4-airbags-at-cars-New-Delhi_b1d3a18d-6158-497e-be7a-ccc320839fcf.htm,₹9.90 Lakh,Jul 2022,Comprehensive,Petrol,5 Seats,"92,000 Kms",Ghaziabad,First Owner,999 cc,Automatic,2021,999 cc,113.98 bhp,,FWD,,1.0 TSI Petrol Engine,999 cc,113.98bhp@5000-5500rpm,178nm@1750-4500rpm,3,4,,TSI,Yes,,Automatic,6-speed,,,BS VI,McPherson suspension with lower triangular links and stabiliser bar,Twist Beam Axle,Electric,Tilt & Telescopic,,,Disc,Drum,,,4225 mm,1760 mm,1612 mm,5,188 mm,2651 mm,,,1245-1280 kg,1660 kg,5,17.2 kmpl,17.2 kmpl,50 Litres,,188mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155mm,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-e-class-e-200-cgi-cars-New-Delhi_00827ceb-b59d-45db-a928-363dd186449d.htm,₹16.90 Lakh,Jul 2016,Comprehensive,Petrol,5 Seats,"38,000 Kms",New Delhi,First Owner,1991 cc,Automatic,2016,1991 cc,184 bhp,233  kmph,RWD,Petrol,In-Line Petrol Engine,1991 cc,184bhp@5500rpm,300Nm@1200-4000rpm,4,4,DOHC,Direct Injection,Yes,No,Automatic,7 Speed,,,BS IV,Direct Control,Direct Control,Power,Tilt,Direct Steer,5.3 meters,Ventilated Disc,Solid Disc,7.9 Seconds,7.9 Seconds,4879 mm,2071 mm,1474 mm,5,123 mm,2874 mm,1598 mm,1614 mm,1720 kg,2200 kg,4,,12 kmpl,80 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Honda-br-v-i-vtec-s-mt-cars-New-Delhi_abdec947-ef23-49a5-90ad-0e6417237189.htm,₹5.40 Lakh,Oct 2016,Comprehensive,Petrol,7 Seats,"84,000 Kms",New Delhi,First Owner,1497 cc,Manual,2016,1497 cc,117.3 bhp,,FWD,,i-VTEC Petrol Engine,1497 cc,117.3bhp@6600rpm,145Nm@4600rpm,4,4,SOHC,,No,No,Manual,6 Speed,,,BS IV,Mcpherson Strut,Torsion Beam,Power,Tilt,Rack & Pinion,5.3 metres,Disc,Drum,,,4453 mm,1735 mm,1666 mm,7,210 mm,2662 mm,,,1217 kg,,5,15.4 kmpl,15.4 kmpl,42 Litres,,210mm,,,Coil Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Audi-a6-45-tfsi-technology-wo-matrix-bsvi-cars-Gurgaon_9a462311-d7e0-431c-ba60-e9e7d0396d4f.htm,₹42.50 Lakh,Jan 2021,-,Petrol,5 Seats,"18,000 Kms",New Delhi,First Owner,1984 cc,Automatic,2021,1984 cc,241.3 bhp,250 kmph,FWD,Petrol,In Line Petrol Engine,1984 cc,241.3bhp@5000-6500rpm,370Nm@1600-4500rpm,4,4,DOHC,Direct Injection,Yes,No,Automatic,7 Speed,,,BS VI,Five-link front suspension; tubular anti-roll bar,Five-link front suspension; tubular anti-roll bar,Power,Height & Reach,Rack & Pinion,5.95 metres,Ventilated Disc,Ventilated Disc,6.8 Seconds,6.8 Seconds,4939 mm,2110 mm,1470 mm,5,165 mm,2930 mm,,1618 mm,1740 kg,2345 kg,4,14.11 kmpl,14.11 kmpl,73 Litres,,,,,Adaptive,,,,,,,,,,,,,38.72m,15.11s @153.85kmph,4.48s,23.94m,6,,,,,,,,,7.04s,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Land-rover-discovery-20-se-cars-Gurgaon_fb0a4b26-80ba-49e0-ad29-b49802959ae1.htm,₹41.25 Lakh,Jan 2021,-,Petrol,7 Seats,"40,000 Kms",New Delhi,Second Owner,1997 cc,Automatic,2021,1997 cc,296.36 bhp,194 kmph,AWD,Petrol,2.0 L 4-cylinder,1997 cc,296.36bhp@5500rpm,400Nm@1500-4500rpm,4,4,,,,,Automatic,8-Speed AT,,,BS VI,Electronic Air Suspension with Dynamic Response,Electronic Air Suspension with Dynamic Response,,,,,,,,,4949 mm,2073 mm,1869 mm,7,,2651 mm,1536 mm,,2166 kg,,,,,,,,,123 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-cvt-vx-cars-New-Delhi_c1d6c1ff-955b-4ecc-9af3-134771dd8429.htm,₹5.25 Lakh,Jun 2015,-,Petrol,5 Seats,"88,241 Kms",New Delhi,First Owner,1497 cc,Automatic,2015,1497 cc,117.3 bhp,195  kmph,FWD,Petrol,i VTEC Engine,1497 cc,117.3bhp@6600rpm,145Nm@4600rpm,4,4,SOHC,PGM-Fi,No,No,Automatic,5 Speed CVT,,,BS IV,MacPherson Strut,Torsion Beam,Power,Tilt & Collapsible,Rack & Pinion,5.3 meters,Disc,Drum,10 Seconds,10 Seconds,4440 mm,1695 mm,1495 mm,5,165 mm,2600 mm,1480 mm,1465 mm,1085 kg,,4,18 kmpl,18 kmpl,40 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-corolla-altis-18-j-cars-Gurgaon_25b5088a-3f7e-4d35-b8c2-0686c5647262.htm,₹6.69 Lakh,Jan 2015,-,Petrol,5 Seats,"53,500 Kms",New Delhi,First Owner,1798 cc,Manual,2015,1798 cc,138 bhp,205km/hr kmph,FWD,Petrol,2ZR-FE Gasoline 4Cylinder,1798 cc,138bhp@6400rpm,173Nm@4000rpm,4,4,DOHC,EFI(Electronic Fuel Injection),No,No,Manual,6 Speed,,,,MacPherson strut,Torsion beam,Power,Tilt & Telescopic,,5.3meters,Ventilated Disc,Solid Disc,10.42Seconds,10.42Seconds,4540 mm,1760 mm,1480 mm,5,175 mm,2600 mm,1530 mm,1535 mm,1180-1270 kg,1640-1670 kg,4,14.53 kmpl,14.53 kmpl,55 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-baleno-12-delta-cars-New-Delhi_222d0809-8414-41a7-b217-fbeac416cb4e.htm,₹3.55 Lakh,Jun 2017,-,Petrol,5 Seats,"57,002 Kms",New Delhi,Second Owner,1197 cc,Manual,2017,1197 cc,83.1 bhp,180  kmph,FWD,Petrol,VVT Petrol Engine,1197 cc,83.1bhp@6000rpm,115Nm@4000rpm,4,4,DOHC,MPFI,No,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam,Power,Tilt,Rack & Pinion,4.9 meters,Disc,Drum,12.36 seconds,12.36 seconds,3995 mm,1745 mm,1510 mm,5,170 mm,2520 mm,1515 mm,1525 mm,870 kg,1340 kg,5,21.4 kmpl,21.4 kmpl,37 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-grand-vitara-alpha-plus-hybrid-cvt-bsvi-cars-Noida_e3fcc40d-dc3b-4c78-bbb9-0d247b494c34.htm,₹13.50 Lakh,Oct 2022,-,Petrol,5 Seats,"82,000 Kms",Lucknow,First Owner,1490 cc,Automatic,2022,1490 cc,91.18 bhp,,2WD,Petrol,,1490 cc,91.18bhp@5500rpm,122Nm@4400-4800rpm,3,4,,,,,Automatic,eCVT,,,BS VI,MacPherson Strut,Torsion Beam,Power,Tilt & Telescopic,,5.4,Ventilated Disc,Solid Disc,,,4345 mm,1795 mm,1645 mm,5,,2600 mm,,,1290 - 1295 kg,1755 kg,5,27.97 kmpl,27.97 kmpl,45 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-ertiga-vdi-cars-New-Delhi_f36d26e9-1344-4196-8171-70b77b428390.htm,₹7.50 Lakh,2019,Zero Dep,Diesel,7 Seats,"2,00,000 Kms",Gurgaon,First Owner,1248 cc,Manual,2019,1248 cc,88.50 bhp,,FWD,Diesel,DDIS 200 Smart Hybrid,1248 cc,88.50bhp@4000rpm,200Nm@1750rpm,4,4,DOHC,CRDI,Yes,No,Manual,5 Speed,25.47 kmpl,45 Litres,BS IV,MacPherson Strut,Torsion Beam and Coil Spring,Power,,,5.2 metres,Ventilated Disc,Drum,,,4395 mm,1735 mm,1690 mm,7,,2740 mm,1510 mm,1520 mm,1230 kg,1800 kg,5,25.47 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-carnival-premium-cars-New-Delhi_761f8d02-82f5-45ee-978d-28f736a5dfa6.htm,₹18.90 Lakh,Dec 2020,Comprehensive,Diesel,7 Seats,"93,000 Kms",Rewari,First Owner,2199 cc,Automatic,2020,2199 cc,197.2 bhp,,2WD,Diesel,2.2L VGT Diesel Engine,2199 cc,197.2bhp@3800rpm,440nm@1750-2750rpm,4,4,DOHC,CRDI,Yes,,Automatic,8 Speed,14.11 kmpl,60 Litres,BS VI,MacPherson Strut with coil spring,Multi Link,Power,Tilt & Telescopic,Rack & Pinion,,Disc,Disc,,,5115 mm,1985 mm,1755 mm,7,180 mm,3060 mm,,,2195 kg,2830 kg,5,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Honda-city-vx-cvt-cars-New-Delhi_7ec67233-8e9b-4ad1-b685-dc8896584d66.htm,₹9.25 Lakh,Sept 2020,Comprehensive,Petrol,5 Seats,"45,888 Kms",Gurgaon,First Owner,1498 cc,Automatic,2020,1498 cc,119.35 bhp,,,Petrol,Water Cooled Inline i-VTEC DOHC with VTC,1498 cc,119.35bhp@6600rpm,145Nm@4300rpm,4,4,DOHC,,,,Automatic,CVT,,,BS VI,McPherson Strut with Coil Spring,Torsion Beam with Coil Spring,Electric,Telescopic & Tilt,,5.3,Ventilated Disc,Drum,,,4549 mm,1748 mm,1489 mm,5,,2600 mm,1496 mm,1484 mm,1107-1153 kg,1482-1528 kg,4,18.3 kmpl,18.3 kmpl,40 Litres,,,,,Telescopic Hydraulic Nitrogen Gas-Filled,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-e-class-exclusive-e-200-cars-New-Delhi_6a40d3ca-c0d4-41b1-bd4d-116b656dda46.htm,₹52.50 Lakh,Apr 2022,Comprehensive,Petrol,5 Seats,"40,000 Kms",Chandigarh,First Owner,1991 cc,Automatic,2022,1991 cc,194.44 bhp,240  kmph,RWD,Petrol,In-Line 4 Cylinder Petrol Engine,1991 cc,194.44bhp@5500-6100rpm,320Nm@1650-4000rpm,4,4,DOHC,Direct Injection,,,Automatic,9-Speed,,,BS VI 2.0,Air suspension,Air suspension,Electric,Tilt,Direct Steer,6 m,Ventilated Disc,Disc,7.6 s,7.6 s,5075 mm,1860 mm,1495 mm,5,,2850 mm,,1597 mm,1635 kg,,4,,15 kmpl,80 Litres,,,,540 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-creta-sx-ivt-bsvi-cars-New-Delhi_5c1eba8c-2536-4d63-90f2-23e4897b8557.htm,₹11.50 Lakh,2022,-,Petrol,5 Seats,"48,000 Kms",New Delhi,First Owner,1497 cc,Automatic,2022,1497 cc,113.18 bhp,,,Petrol,1.5 L MPi Petrol,1497 cc,113.18bhp@6300rpm,143.8Nm@4500rpm,4,4,DOHC,MPi,No,,Automatic,6-speed IVT,,,BS VI,McPherson strut with coil spring,Coupled torsion beam axle,Power,Tilt,,,Disc,Disc,,,4300 mm,1790 mm,1635 mm,5,,2610 mm,,,1450 kg,,5,14 kmpl,,50 Litres,17 kmpl,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
